60,9737.65648453377
61.3975795368452,9969.1868992273
62.827712883054,10206.2164431465
64.2911583142564,10448.8481382655
65.7886917685911,10697.3140687403
67.3211072581178,10951.7099252261
68.8892172898129,11212.1978180764
70.4938532963718,11478.893680615
72.1358660770448,11752.0360935168
73.8161262487429,12031.7857378135
75.53552470765,12318.2713916449
77.294973101588,12611.7153015776
79.0954043133844,12912.2361420694
80.9377729554992,13220.0674853936
82.823055876173,13535.4519700647
84.7522526773652,13858.5430589409
86.7263862447556,14189.5171923468
88.7465032900924,14528.6570961017
90.8136749061724,14876.1536270928
92.9289971347488,15232.2448858877
95.0935915476667,15597.1772146054
97.3086058415357,15971.1839639905
99.5752144462536,16354.5281993726
101.894619147705,16747.5268762691
104.268049724962,17150.4192079734
106.696764602335,17563.4072036689
109.182051516599,17986.9754610815
111.725228199772,18421.2566572313
114.327643077795,18866.6692734131
116.990675985483,19323.5064441139
119.715738898133,19792.1446745325
122.504276680172,20272.9276043637
125.357767851242,20766.3097228187
128.277725370134,21272.5694650074
131.265697436973,21792.1458033522
134.3232683141,22325.5688382741
137.452059166066,22873.1699506386
140.653728919195,23435.4219667617
143.929975141169,24012.9395208434
147.282534941102,24606.0956036205
150.713185890575,25215.5039157458
154.223746966132,25841.7317480565
157.816079513723,26485.3284837949
161.492088235615,27146.9211765292
165.25372220029,27827.2341435646
169.102975875867,28526.9132726102
173.041890187596,29246.6463088586
177.072553599983,29987.2629094873
181.197103224121,30749.5331574559
185.417725950815,31534.3312784698
189.736659610102,32342.5596637272
194.156194157777,33175.1456335751
198.678672889554,34033.1102830404
203.306493683521,34917.5765495274
208.042110271519,35829.6393854465
212.888033540145,36770.5311000311
217.84683286206,37741.5314217633
222.921137458303,38744.0283126941
228.113637792336,39779.4857896535
233.427086996568,40849.4883414422
238.864302332098,41955.6731700606
244.428166682467,43099.907625206
250.121630082201,44284.0432481978
255.947711280955,45510.2369207297
261.909499344099,46780.6010377014
268.010155290577,48097.6230253905
274.252913768924,49463.8536305738
280.641084772318,50882.1457519703
287.178055393582,52355.5474713474
293.867291621067,53887.3651157814
300.712340176363,55480.9899317101
307.716830394818,57140.4768160388
314.884476149863,58869.9506401422
322.219077822151,60674.0082189524
329.724524314574,62558.0233830647
337.404795114209,64527.251054932
345.263962402293,66587.7554642145
353.306193213353,68746.2100862373
361.535751644614,71010.5546083289
369.957001116888,73388.8326516579
378.574406688115,75889.4891782909
387.392537420792,78524.1377542234
396.416068804557,81302.1309764852
405.649785235188,84238.3994077134
415.098582551361,87344.0326441846
424.767470630482,90639.8194735284
434.661576044993,94138.7860102681
444.786144780549,97867.7169060538
455.146545017509,101843.504157425
465.748269977214,106096.394471753
476.596940834567,110660.293458246
487.698309698458,115566.206937755
499.058262661601,120862.1048235
510.682822921424,126590.359166852
522.578153973647,132811.890727934
534.750562880246,139589.360278519
547.206503613544,147021.835032056
559.952580478193,155186.146565943
572.99555161286,164209.724584409
586.342332573484,174232.028889495
599.999999999998,185450.081369705
613.97579536845,198070.675684763
628.277128830538,212383.16628286
642.911583142562,228737.12521883
657.886917685909,247644.845235092
673.211072581176,269665.517849517
688.892172898127,295625.22748348
704.938532963715,326782.141791861
721.358660770445,364488.305383299
738.161262487426,411085.691034223
755.355247076498,469863.865823731
772.949731015878,544358.117430288
790.954043133841,640664.63782314
809.377729554989,763603.684186357
828.230558761728,906733.742610261
847.522526773649,1033100.56542068
867.263862447553,1072556.7837079
887.465032900921,991103.937797098
908.136749061721,850132.848665524
929.289971347485,713004.201046387
950.935915476664,600358.176600176
973.086058415354,512953.53578392
995.752144462532,444886.342245899
1018.94619147704,391456.76369387
1042.68049724962,348604.845433415
1066.96764602335,313572.45514723
1091.82051516599,284591.329081467
1117.25228199772,260210.965929799
1143.27643077794,239495.326569918
1169.90675985482,221626.375897148
1197.15738898132,206110.126186028
1225.04276680171,192473.243679318
1253.57767851242,180426.810934583
1282.77725370133,169680.231641433
1312.65697436973,160045.018029489
1343.232683141,151359.820130781
1374.52059166066,143480.846127744
1406.53728919195,136302.777631983
1439.29975141169,129739.692132126
1472.82534941101,123703.799735154
1507.13185890574,118141.40700044
1542.23746966131,112989.541757301
1578.16079513722,108206.681697372
1614.92088235614,103753.201766368
1652.53722200289,99594.9488360809
1691.02975875866,95704.5182594974
1730.41890187596,92051.5240798978
1770.72553599982,88615.8820337001
1811.9710322412,85377.77578808
1854.17725950815,82319.7169750174
1897.36659610102,79426.2082308606
1941.56194157776,76684.0245230064
1986.78672889554,74079.6686394518
2033.06493683521,71602.7218981101
2080.42110271518,69243.2406164033
2128.88033540144,66992.2347431561
2178.4683286206,64841.5398194261
2229.21137458302,62783.7043419826
2281.13637792336,60811.8888136199
2334.27086996567,58920.2827294002
2388.64302332097,57101.9332736096
2444.28166682466,55351.8590998464
2501.216300822,53664.7754213312
2559.47711280954,52035.5564336864
2619.09499344098,50459.4410514627
2680.10155290577,48930.5695381433
2742.52913768924,47443.8025111854
2806.41084772317,45993.052453576
2871.78055393582,44571.1905828594
2938.67291621066,43169.3195777366
3007.12340176362,41775.5155346264
3077.16830394817,40372.5031007757
3148.84476149862,38933.0113996642
3222.1907782215,37409.5545206026
3297.24524314573,35708.9017878841
3374.04795114208,33616.0290844177
3452.63962402292,30500.2619351353
3533.06193213351,23744.5823085927
3615.35751644613,57982.7933418702
3699.57001116887,44226.4732851656
3785.74406688114,38708.4263403568
3873.92537420791,36062.4990753229
3964.16068804555,34288.9615422186
4056.49785235187,32898.7517908274
4150.9858255136,31716.2503440123
4247.6747063048,30662.9139644304
4346.61576044992,29698.1555334697
4447.86144780548,28798.7240411417
4551.46545017508,27950.204446874
4657.48269977212,27143.0732988846
4765.96940834566,26370.695251708
4876.98309698457,25628.2300320936
4990.582626616,24912.0001990547
5106.82822921423,24219.10687976
5225.78153973645,23547.1858156624
5347.50562880244,22894.2461072032
5472.06503613543,22258.5592772768
5599.52580478191,21638.5796229408
5729.95551612858,21032.8841523884
5863.42332573483,20440.1245343912
5999.99999999996,19858.9858262574
6139.75795368449,19288.1480087047
6282.77128830536,18726.246910806
6429.1158314256,18171.8311104718
6578.86917685907,17623.3108637525
6732.11072581174,17078.8939351342
6888.92172898125,16536.5010900889
7049.38532963713,15993.6504181721
7213.58660770443,15447.2935491735
7381.61262487424,14893.5762436804
7553.55247076495,14327.4769249677
7729.49731015875,13742.2416009325
7909.54043133839,13128.4653066201
8093.77729554987,12472.5299027896
8282.30558761725,11753.8006665066
8475.22526773647,10939.2565944161
8672.63862447551,9972.33994495528
8874.65032900918,8747.34227372941
9081.36749061719,7043.22468747258
9292.89971347482,4359.0898706559
9509.35915476661,3962.66378188686
9730.86058415351,48592.7679257275
9957.52144462529,44083.4734441053
10189.4619147704,29329.6138219296
10426.8049724962,20616.5735753375
10669.6764602335,17391.1868834521
10918.2051516598,15551.0134046271
11172.5228199771,14285.9754532539
11432.7643077794,13314.9701409287
11699.0675985482,12511.2706684356
11971.5738898132,11806.7515215876
12250.4276680171,11158.3959762646
12535.7767851241,10533.2847827263
12827.7725370133,9899.12204504248
13126.5697436972,9213.94553729705
13432.3268314099,8406.86799664083
13745.2059166065,7326.95670014683
14065.3728919194,5581.73200568508
14392.9975141168,4030.80544272769
14728.2534941101,27896.1054696188
15071.3185890574,15822.51300289
15422.3746966131,12457.5243636442
15781.6079513722,10832.598051899
16149.2088235614,10013.7401042127
16525.3722200289,10537.012925056
16910.2975875866,9670.44923501464
17304.1890187595,9105.21135466827
17707.2553599982,8651.88646433255
18119.710322412,8485.21365516861
18541.7725950814,8153.77496955725
18973.6659610101,7786.63615969504
19415.6194157775,7463.28851144502
19867.8672889553,7151.45615631863
20330.649368352,6830.43732097896
20804.2110271517,6476.63820992512
21288.8033540144,6255.22886821413
21784.6832862059,6751.9252985903
22292.1137458302,6240.08585704642
22811.3637792335,6767.19270532402
23342.7086996566,6588.20176253159
23886.4302332096,6260.85421012082
24442.8166682466,6297.00317719243
25012.1630082199,5970.35051114757
25594.7711280953,5721.60025413945
26190.9499344096,5515.9478088918
26801.0155290576,5261.50090212563
27425.2913768923,4877.66317242515
28064.1084772317,3446.22689305713
28717.8055393581,6787.96979780013
29386.7291621065,5551.44700839901
30071.2340176361,5248.84730414326
30771.6830394816,4987.94182855235
31488.4476149861,4788.34635755244
32221.9077822149,4711.01245289442
32972.4524314572,4529.64416855185
33740.4795114207,4375.15743696338
34526.3962402291,4308.87888615117
35330.619321335,4171.6883707401
36153.5751644611,4054.49522651384
36995.7001116886,3943.86784225898
37857.4406688113,3837.06886263608
38739.253742079,3732.57933835056
39641.6068804554,3628.98763946341
40564.9785235185,3525.55176302399
41509.8582551358,3438.61026841622
42476.7470630479,3378.62495033861
43466.157604499,3397.38576989886
44478.6144780546,3309.38827102499
45514.6545017505,3228.40098640207
46574.8269977211,3137.64565593524
47659.6940834564,3051.08085822857
48769.8309698455,2969.16307359193
49905.8262661598,2889.93083377165
51068.2822921421,2809.82580758579
52257.8153973643,2764.49776562206
53475.0562880242,2680.34732273004
54720.6503613541,2600.34240834028
55995.2580478189,2508.20018282811
57299.5551612856,2591.91742881259
58634.2332573481,2455.88526399656
59999.9999999994,2425.19303473143
61397.5795368446,2380.80364616642
62827.7128830534,2312.20072063021
64291.1583142558,2243.82817475806
65788.6917685904,2183.14591010163
67321.1072581171,2150.66542795841
68889.2172898123,2080.95502591921
70493.8532963711,2018.01776913651
72135.866077044,1951.39911157375
73816.1262487421,1890.73829062521
75535.5247076493,1962.28474961973
77294.9731015873,1908.21161299966
79095.4043133836,1846.98483761926
80937.7729554984,1791.2839135361
82823.0558761723,1733.25973261477
84752.2526773644,1718.94157383832
86726.3862447548,1670.4977962331
88746.5032900915,1617.32015032914
90813.6749061715,1591.37315215773
92928.9971347479,1555.78091937776
95093.5915476658,1532.21704716267
97308.6058415348,1488.69253836406
99575.2144462526,1450.24437065724
101894.619147704,1413.48368790491
104268.049724961,1377.54348350487
106696.764602334,1339.95191318329
109182.051516598,1306.20371531334
111725.228199771,1293.97002579877
114327.643077794,1265.32638953601
116990.675985481,1230.58565889137
119715.738898131,1198.42646554321
122504.27668017,1169.91481120335
125357.767851241,1144.42823433924
128277.725370133,1113.9852383884
131265.697436972,1082.88239628889
134323.268314099,1062.60197837045
137452.059166065,1024.29857225956
140653.728919194,1026.48957005323
143929.975141168,998.6708905006
147282.5349411,995.007117548054
150713.185890573,962.511195778975
154223.74696613,934.488007599226
157816.079513721,907.807886230082
161492.088235613,889.340102380053
165253.722200288,866.172800735543
169102.975875865,839.685872066839
173041.890187594,814.376158160387
177072.553599981,820.024165112589
181197.103224119,786.825489049072
185417.725950813,791.660814040918
189736.659610101,775.084333049387
194156.194157775,754.270013149775
198678.672889552,732.94603507359
203306.493683519,713.856270639233
208042.110271517,695.16732785876
212888.033540143,680.987825478663
217846.832862058,664.003803109613
222921.137458301,647.852145838396
228113.637792334,632.069997592541
233427.086996566,616.326933995152
238864.302332095,599.73879335666
