0	47.2039809
0.2	47.2042036
0.4	47.2044258
0.6	47.2046483
0.8	47.2048706
1	47.2050924
1.2	47.205314
1.4	47.2055355
1.6	47.2057569
1.8	47.2059781
2	47.2061991
2.2	47.2154076
2.4	47.2496172
2.6	47.3120834
2.8	47.3757455
3	47.4289893
3.2	47.4857993
3.4	47.5428424
3.6	47.616016
3.8	47.7084008
4	47.7991695
4.2	47.8795434
4.4	47.9495397
4.6	48.0117777
4.8	48.0718876
5	48.13925
5.2	48.2091212
5.4	48.2756763
5.6	48.3381183
5.8	48.4006386
6	48.462087
6.2	48.52523
6.4	48.5913703
6.6	48.6604553
6.8	48.7347545
7	48.8172613
7.2	48.9049055
7.4	48.9877346
7.6	49.0642156
7.8	49.1375469
8	49.2116368
8.2	49.2859411
8.4	49.3608895
8.6	49.4339564
8.8	49.5060076
9	49.5764592
9.2	49.644037
9.4	49.7092074
9.6	49.7754224
9.8	49.8442949
10	49.9160051
10.2	49.9919131
10.4	50.0703152
10.6	50.1485688
10.8	50.2249785
11	50.3001188
11.2	50.3735652
11.4	50.4470947
11.6	50.5218308
11.8	50.5956069
12	50.6706347
12.2	50.7437326
12.4	50.8105334
12.6	50.8809628
12.8	50.9507932
13	51.0201632
13.2	51.0954414
13.4	51.1722804
13.6	51.2555388
13.8	51.3437728
14	51.4315035
14.2	51.5191073
14.4	51.610623
14.6	51.7036706
14.8	51.7928002
15	51.8848765
15.2	51.97713
15.4	52.0654578
15.6	52.1557157
15.8	52.2435722
16	52.3244988
16.2	52.4059246
16.4	52.4921106
16.6	52.5773842
16.8	52.661557
17	52.7477415
17.2	52.833147
17.4	52.9194417
17.6	53.0044631
17.8	53.0811738
18	53.1551181
18.2	53.2320585
18.4	53.3088099
18.6	53.3841248
18.8	53.4608179
19	53.5374465
19.2	53.6117791
19.4	53.6872462
19.6	53.7658977
19.8	53.8471504
20	53.9327613
20.2	54.0241553
20.4	54.1185721
20.6	54.2112975
20.8	54.3028149
21	54.3925043
21.2	54.4771332
21.4	54.5627409
21.6	54.653797
21.8	54.7473721
22	54.8445429
22.2	54.9396926
22.4	55.0269633
22.6	55.1149473
22.8	55.2053548
23	55.2974692
23.2	55.3934908
23.4	55.4923398
23.6	55.5926904
23.8	55.688896
24	55.780341
24.2	55.8689398
24.4	55.9558975
24.6	56.0454581
24.8	56.1400966
25	56.2374232
25.2	56.3338558
25.4	56.4289601
25.6	56.5178577
25.8	56.6037501
26	56.6949045
26.2	56.7899629
26.4	56.8882732
26.6	56.9893726
26.8	57.0896165
27	57.1874794
