0	212.342089
0.2	212.343095
0.4	212.3440978
0.6	212.3451027
0.8	212.346107
1	212.3471082
1.2	212.3481089
1.4	212.349109
1.6	212.3501085
1.8	212.3511075
2	212.3521059
2.2	212.3799533
2.4	212.4735655
2.6	212.6288477
2.8	212.7926886
3	212.940764
3.2	213.0792003
3.4	213.2107214
3.6	213.3587572
3.8	213.5228693
4	213.6850246
4.2	213.8352417
4.4	213.9779959
4.6	214.118854
4.8	214.2633599
5	214.4174238
5.2	214.5726007
5.4	214.7191112
5.6	214.8575965
5.8	214.9995772
6	215.1486253
6.2	215.3029308
6.4	215.4537945
6.6	215.5969544
6.8	215.7394239
7	215.8918039
7.2	216.0521096
7.4	216.20905
7.6	216.3577046
7.8	216.5021483
8	216.6495665
8.2	216.8026118
8.4	216.9579826
8.6	217.1090609
8.8	217.2560283
9	217.4022387
9.2	217.5510168
9.4	217.7018463
9.6	217.8537497
9.8	218.0032972
10	218.1510148
10.2	218.3005205
10.4	218.4543364
10.6	218.6104981
10.8	218.7649768
11	218.9163097
11.2	219.0654407
11.4	219.2172551
11.6	219.3724943
11.8	219.5286204
12	219.682628
12.2	219.8330283
12.4	219.9828869
12.6	220.1387977
12.8	220.2947029
13	220.4490951
13.2	220.6031901
13.4	220.7565278
13.6	220.9173801
13.8	221.0816925
14	221.2420319
14.2	221.4002252
14.4	221.5630411
14.6	221.728991
14.8	221.8936708
15	222.0581582
15.2	222.2210035
15.4	222.3849459
15.6	222.5536965
15.8	222.7208074
16	222.8830643
16.2	223.0475109
16.4	223.2164141
16.6	223.3851935
16.8	223.552809
17	223.721944
17.2	223.8918215
17.4	224.063891
17.6	224.2366356
17.8	224.4055705
18	224.5745646
18.2	224.7477118
18.4	224.9217049
18.6	225.0938131
18.8	225.2673221
19	225.4430331
19.2	225.619453
19.4	225.7967063
19.6	225.9748531
19.8	226.1540252
20	226.3368605
20.2	226.5235088
20.4	226.710392
20.6	226.8965805
20.8	227.0846613
21	227.2740415
21.2	227.4621374
21.4	227.65186
21.6	227.8441306
21.8	228.0375787
22	228.2337354
22.2	228.4301643
22.4	228.6251647
22.6	228.8234056
22.8	229.0225521
23	229.2209006
23.2	229.4224196
23.4	229.6279882
23.6	229.8362816
23.8	230.0426971
24	230.2467189
24.2	230.4516757
24.4	230.6602775
24.6	230.872127
24.8	231.0847208
25	231.2968353
25.2	231.5100507
25.4	231.7274846
25.6	231.9456209
25.8	232.1625904
26	232.3805087
26.2	232.6003965
26.4	232.8242034
26.6	233.0522847
26.8	233.2815019
27	233.5088769
27.2	233.7357979
27.4	233.9658818
27.6	234.1999663
27.8	234.4358837
28	234.6724821
28.2	234.9097275
28.4	235.1485528
28.6	235.3893974
28.8	235.6313538
29	235.8726683
29.2	236.1142868
29.4	236.3584345
29.6	236.6050183
29.8	236.8542299
30	237.1060612
30.2	237.3597697
30.4	237.61409
30.6	237.8691323
30.8	238.1271217
31	238.3900578
31.2	238.6587361
31.4	238.9298279
31.6	239.1992039
31.8	239.4686151
32	239.7430816
32.2	240.0225171
32.4	240.302372
32.6	240.5823136
32.8	240.8638798
33	241.1499103
33.2	241.4415249
33.4	241.7345476
33.6	242.0269004
33.8	242.3206086
34	242.6168209
34.2	242.9166649
34.4	243.2218472
34.6	243.5293408
34.8	243.8353732
35	244.1408634
35.2	244.4476391
35.4	244.7588565
35.6	245.0756659
35.8	245.3931305
36	245.7083504
36.2	246.0248916
36.4	246.3478269
36.6	246.6762437
36.8	247.0051677
37	247.3323531
37.2	247.6611555
37.4	247.9960237
37.6	248.3362387
37.8	248.6784987
38	249.0202909
38.2	249.362508
38.4	249.7091207
38.6	250.0603929
38.8	250.4138722
39	250.770097
39.2	251.1293114
39.4	251.4891655
39.6	251.8506187
39.8	252.2157576
40	252.584571
40.2	252.9562419
40.4	253.3290151
40.6	253.7015317
40.8	254.0759049
41	254.4560535
41.2	254.8404304
41.4	255.2259202
41.6	255.6119626
41.8	255.9996459
42	256.3909616
42.2	256.7868365
42.4	257.1850724
42.6	257.5837332
42.8	257.9828146
43	258.3846088
43.2	258.7917119
43.4	259.2021676
43.6	259.6132245
43.8	260.0241426
44	260.4363612
44.2	260.853014
44.4	261.2762196
44.6	261.7029973
44.8	262.1292046
45	262.5561323
45.2	262.9857255
45.4	263.4188054
45.6	263.8554223
45.8	264.2934965
46	264.7321672
46.2	265.1722135
46.4	265.6144761
46.6	266.0589052
46.8	266.5053952
47	266.9522353
47.2	267.3992137
47.4	267.8494435
47.6	268.3045336
47.8	268.7627193
48	269.2216616
48.2	269.6812601
48.4	270.1417897
48.6	270.6050317
48.8	271.0720788
49	271.5411663
49.2	272.0118949
49.4	272.4850692
49.6	272.9594815
49.8	273.4350898
50	273.9134558
50.2	274.3942611
50.4	274.87687
50.6	275.3607491
50.8	275.8454471
51	276.332628
51.2	276.8231803
51.4	277.3146314
51.6	277.8051731
51.8	278.2953819
52	278.7879955
52.2	279.2857649
52.4	279.7859665
52.6	280.2859471
52.8	280.7867232
53	281.2894611
53.2	281.7945729
53.4	282.3010725
53.6	282.8075564
53.8	283.3145845
54	283.8246959
54.2	284.3366589
54.4	284.8487772
54.6	285.3614453
54.8	285.8744733
55	286.3883979
55.2	286.9041708
55.4	287.4222772
55.6	287.9433593
55.8	288.4663193
56	288.9893009
56.2	289.5133471
56.4	290.039415
56.6	290.567099
56.8	291.0961944
57	291.6269848
57.2	292.1593273
57.4	292.693046
57.6	293.2275207
57.8	293.7621131
58	294.2974207
58.2	294.8343384
58.4	295.3727079
58.6	295.9121939
58.8	296.4527294
59	296.994464
